nro,kid,Nimi,vuosi,vero_pro,evlut_pro,orto_pro
1584,105,Hyrynsalmi,2018,"21,75","1,75","1,95"
1585,106,Hyvinkää,2018,"19,75","1,25","1,90"
1586,108,Hämeenkyrö,2018,"22,00","1,50","2,00"
1587,109,Hämeenlinna,2018,"20,75","1,30","2,15"
1588,139,Ii,2018,"21,25","1,50","2,10"
1589,140,Iisalmi,2018,"20,50","1,65","2,10"
1590,142,Iitti,2018,"20,75","1,65","1,90"
1591,143,Ikaalinen,2018,"21,25","1,85","2,00"
1592,145,Ilmajoki,2018,"20,75","1,75","2,10"
1593,146,Ilomantsi,2018,"20,75","1,60","2,00"
1594,153,Imatra,2018,"20,00","1,65","1,85"
1595,148,Inari,2018,"19,00","1,75","2,20"
1596,149,Inkoo,2018,"20,75","1,75","1,80"
1597,151,Isojoki,2018,"22,00","1,75","2,10"
1598,152,Isokyrö,2018,"21,50","1,75","2,10"
1599,165,Janakkala,2018,"21,00","1,45","2,15"
1600,167,Joensuu,2018,"20,50","1,45","1,80"
1601,169,Jokioinen,2018,"21,25","1,85","2,15"
1602,170,Jomala,2018,"16,50","1,50","1,75"
1603,171,Joroinen,2018,"20,75","1,70","1,95"
1604,172,Joutsa,2018,"21,00","1,90","1,95"
1605,176,Juuka,2018,"20,75","1,70","1,95"
1606,177,Juupajoki,2018,"21,00","1,75","2,00"
1607,178,Juva,2018,"20,75","1,65","1,95"
1608,179,Jyväskylä,2018,"20,00","1,45","1,95"
1609,181,Jämijärvi,2018,"22,50","1,85","2,00"
1610,182,Jämsä,2018,"21,00","1,50","2,00"
1611,186,Järvenpää,2018,"19,75","1,25","1,80"
1612,202,Kaarina,2018,"19,75","1,25","1,75"
1613,204,Kaavi,2018,"21,75","1,50","2,00"
1614,205,Kajaani,2018,"21,00","1,65","1,95"
1615,208,Kalajoki,2018,"20,00","1,75","2,10"
1616,211,Kangasala,2018,"21,00","1,40","2,00"
1617,213,Kangasniemi,2018,"20,75","1,70","1,95"
1618,214,Kankaanpää,2018,"21,50","1,70","2,00"
1619,216,Kannonkoski,2018,"21,00","1,75","1,95"
1620,217,Kannus,2018,"21,50","1,60","2,10"
1621,218,Karijoki,2018,"22,00","2,00","2,10"
1622,224,Karkkila,2018,"20,75","1,50","1,80"
1623,226,Karstula,2018,"21,00","1,75","1,95"
1624,230,Karvia,2018,"20,50","1,85","2,00"
1625,231,Kaskinen,2018,"22,00","1,85","2,10"
1626,232,Kauhajoki,2018,"22,00","1,90","2,10"
1627,233,Kauhava,2018,"21,75","1,75","2,10"
1628,235,Kauniainen,2018,"17,00","1,00","1,80"
1629,236,Kaustinen,2018,"21,50","1,70","2,10"
1630,239,Keitele,2018,"20,50","1,95","2,00"
1631,240,Kemi,2018,"21,75","1,40","2,10"
1632,320,Kemijärvi,2018,"21,50","1,75","2,20"
1633,241,Keminmaa,2018,"21,25","1,40","2,10"
1634,322,Kemiönsaari,2018,"19,75","2,00","1,75"
1635,244,Kempele,2018,"20,50","1,45","2,10"
1636,245,Kerava,2018,"19,25","1,25","1,80"
1637,249,Keuruu,2018,"21,50","1,70","1,95"
1638,250,Kihniö,2018,"21,50","2,00","2,00"
1639,256,Kinnula,2018,"20,50","1,85","1,95"
1640,257,Kirkkonummi,2018,"19,50","1,25","1,80"
1641,260,Kitee,2018,"21,50","1,80","1,80"
1642,261,Kittilä,2018,"20,25","1,50","2,20"
1643,263,Kiuruvesi,2018,"20,75","1,50","2,10"
1644,265,Kivijärvi,2018,"21,50","1,75","1,95"
1645,271,Kokemäki,2018,"21,75","1,75","1,75"
1646,272,Kokkola,2018,"21,75","1,70","2,10"
1647,273,Kolari,2018,"20,00","1,50","2,20"
1648,275,Konnevesi,2018,"22,00","1,90","2,00"
1649,276,Kontiolahti,2018,"20,50","1,50","1,80"
1650,280,Korsnäs,2018,"21,00","1,85","2,10"
1651,284,Koski Tl,2018,"19,50","1,90","1,75"
1652,285,Kotka,2018,"21,50","1,50","1,85"
1653,286,Kouvola,2018,"20,75","1,60","1,95"
1654,287,Kristiinankaupunki,2018,"21,50","2,00","2,10"
1655,288,Kruunupyy,2018,"22,00","2,00","2,10"
1656,290,Kuhmo,2018,"21,50","1,75","1,95"
1657,291,Kuhmoinen,2018,"20,75","1,75","2,00"
1658,295,Kumlinge,2018,"19,00","2,00","1,75"
1659,297,Kuopio,2018,"20,50","1,50","2,00"
1660,300,Kuortane,2018,"21,00","1,85","2,10"
1661,301,Kurikka,2018,"21,00","1,75","2,10"
1662,304,Kustavi,2018,"18,75","1,85","1,75"
1663,305,Kuusamo,2018,"20,00","1,60","2,10"
1664,312,Kyyjärvi,2018,"21,75","2,00","1,95"
1665,316,Kärkölä,2018,"21,75","1,75","1,90"
1666,317,Kärsämäki,2018,"21,50","1,80","2,10"
1667,318,Kökar,2018,"19,75","2,00","1,75"
1668,398,Lahti,2018,"20,75","1,50","1,90"
1669,399,Laihia,2018,"21,75","1,50","2,10"
1670,400,Laitila,2018,"20,50","1,60","1,75"
1671,407,Lapinjärvi,2018,"20,50","1,65","1,85"
1672,402,Lapinlahti,2018,"21,25","1,65","2,10"
1673,403,Lappajärvi,2018,"21,00","1,75","2,10"
1674,405,Lappeenranta,2018,"21,00","1,35","1,85"
1675,408,Lapua,2018,"21,50","1,75","2,10"
1676,410,Laukaa,2018,"21,50","1,65","1,95"
1677,416,Lemi,2018,"21,00","1,75","1,85"
1678,417,Lemland,2018,"16,75","1,70","1,75"
1679,418,Lempäälä,2018,"20,50","1,45","2,00"
1680,420,Leppävirta,2018,"21,00","1,65","1,95"
1681,421,Lestijärvi,2018,"21,00","2,00","2,10"
1682,422,Lieksa,2018,"21,00","1,50","1,80"
1683,423,Lieto,2018,"19,50","1,35","1,75"
1684,425,Liminka,2018,"21,50","1,75","2,10"
1685,426,Liperi,2018,"21,50","1,60","1,75"
1686,444,Lohja,2018,"20,50","1,50","1,80"
1687,430,Loimaa,2018,"20,50","1,60","1,75"
1688,433,Loppi,2018,"21,50","1,75","2,15"
1689,434,Loviisa,2018,"19,75","1,65","1,85"
1690,435,Luhanka,2018,"18,50","1,90","1,95"
1691,436,Lumijoki,2018,"21,00","1,95","2,10"
1692,438,Lumparland,2018,"19,50","1,70","1,75"
1693,440,Luoto,2018,"19,50","1,90","2,10"
1694,441,Luumäki,2018,"20,50","1,70","1,95"
1695,475,Maalahti,2018,"21,50","1,90","2,10"
1696,478,Maarianhamina,2018,"17,50","1,45","1,75"
1697,480,Marttila,2018,"20,75","1,95","1,75"
1698,481,Masku,2018,"20,75","1,60","1,75"
1699,483,Merijärvi,2018,"21,50","1,75","2,10"
1700,484,Merikarvia,2018,"19,50","1,90","2,00"
1701,489,Miehikkälä,2018,"20,00","1,60","1,95"
1702,491,Mikkeli,2018,"20,50","1,50","1,95"
1703,494,Muhos,2018,"21,00","1,60","2,10"
1704,495,Multia,2018,"22,00","1,95","1,95"
1705,498,Muonio,2018,"21,50","1,65","2,20"
1706,499,Mustasaari,2018,"20,75","1,85","2,10"
1707,500,Muurame,2018,"19,50","1,55","1,95"
1708,503,Mynämäki,2018,"21,00","1,75","1,75"
1709,504,Myrskylä,2018,"21,50","1,85","1,85"
1710,505,Mäntsälä,2018,"20,50","1,25","1,90"
1711,508,Mänttä-Vilppula,2018,"22,00","1,80","2,00"
1712,507,Mäntyharju,2018,"19,75","1,70","1,95"
1713,529,Naantali,2018,"19,00","1,35","1,75"
1714,531,Nakkila,2018,"21,25","1,75","2,00"
1715,535,Nivala,2018,"21,50","1,75","2,10"
1716,536,Nokia,2018,"20,50","1,50","2,00"
1717,538,Nousiainen,2018,"21,50","1,55","1,75"
1718,541,Nurmes,2018,"20,50","1,65","1,95"
1719,543,Nurmijärvi,2018,"19,50","1,45","1,80"
1720,545,Närpiö,2018,"21,00","1,50","2,10"
1721,560,Orimattila,2018,"20,75","1,80","1,90"
1722,561,Oripää,2018,"19,50","1,75","1,75"
1723,562,Orivesi,2018,"22,00","1,75","2,00"
1724,563,Oulainen,2018,"21,50","1,75","2,10"
1725,564,Oulu,2018,"20,00","1,30","2,10"
1726,309,Outokumpu,2018,"21,75","1,65","1,75"
1727,576,Padasjoki,2018,"21,00","1,75","1,90"
1728,577,Paimio,2018,"20,75","1,50","1,75"
1729,578,Paltamo,2018,"22,00","1,75","1,95"
1730,445,Parainen,2018,"19,75","1,50","1,75"
1731,580,Parikkala,2018,"19,50","1,75","1,85"
1732,581,Parkano,2018,"22,00","1,75","2,00"
1733,599,Pedersören kunta,2018,"20,50","1,80","2,10"
1734,583,Pelkosenniemi,2018,"22,25","1,95","2,20"
1735,854,Pello,2018,"21,00","1,60","2,20"
1736,584,Perho,2018,"21,50","1,90","2,10"
1737,588,Pertunmaa,2018,"21,50","1,70","1,95"
1738,592,Petäjävesi,2018,"21,75","1,90","1,95"
1739,593,Pieksämäki,2018,"22,00","1,50","1,95"
1740,595,Pielavesi,2018,"21,75","1,65","2,00"
1741,598,Pietarsaari,2018,"21,25","1,80","2,10"
1742,601,Pihtipudas,2018,"21,00","1,85","1,95"
1743,604,Pirkkala,2018,"20,00","1,40","2,00"
1744,607,Polvijärvi,2018,"20,25","1,65","1,75"
1745,608,Pomarkku,2018,"20,50","1,90","2,00"
1746,609,Pori,2018,"19,75","1,50","2,00"
1747,611,Pornainen,2018,"20,50","1,75","1,80"
1748,638,Porvoo,2018,"19,75","1,45","1,80"
1749,614,Posio,2018,"21,75","1,75","2,20"
1750,615,Pudasjärvi,2018,"20,50","1,50","2,10"
1751,616,Pukkila,2018,"21,50","1,85","1,80"
1752,619,Punkalaidun,2018,"22,00","1,80","1,75"
1753,620,Puolanka,2018,"21,50","1,75","1,95"
1754,623,Puumala,2018,"20,00","1,95","1,95"
1755,624,Pyhtää,2018,"20,25","1,70","1,85"
1756,625,Pyhäjoki,2018,"20,25","1,75","2,10"
1757,626,Pyhäjärvi,2018,"20,75","1,75","2,10"
1758,630,Pyhäntä,2018,"19,75","1,75","2,10"
1759,631,Pyhäranta,2018,"21,75","1,75","1,75"
1760,635,Pälkäne,2018,"21,00","1,80","2,00"
1761,636,Pöytyä,2018,"21,25","1,75","1,75"
1762,678,Raahe,2018,"21,00","1,90","2,10"
1763,710,Raasepori,2018,"22,00","1,60","1,80"
1764,680,Raisio,2018,"19,75","1,15","1,75"
1765,681,Rantasalmi,2018,"21,00","1,50","1,95"
1766,683,Ranua,2018,"19,75","1,50","2,20"
1767,684,Rauma,2018,"20,00","1,25","1,75"
1768,686,Rautalampi,2018,"22,00","1,75","2,00"
1769,687,Rautavaara,2018,"22,00","1,75","1,95"
1770,689,Rautjärvi,2018,"20,25","1,95","1,85"
1771,691,Reisjärvi,2018,"22,50","1,75","2,10"
1772,694,Riihimäki,2018,"20,50","1,30","1,90"
1773,697,Ristijärvi,2018,"21,50","1,75","1,95"
1774,698,Rovaniemi,2018,"21,00","1,30","2,20"
1775,700,Ruokolahti,2018,"20,50","1,75","1,85"
1776,702,Ruovesi,2018,"22,00","1,80","2,00"
1777,704,Rusko,2018,"19,75","1,50","1,75"
1778,707,Rääkkylä,2018,"21,50","1,80","1,80"
1779,729,Saarijärvi,2018,"21,50","1,75","1,95"
1780,732,Salla,2018,"20,50","1,80","2,20"
1781,734,Salo,2018,"20,75","1,40","1,75"
1782,736,Saltvik,2018,"17,00","1,75","1,75"
1783,790,Sastamala,2018,"20,75","1,75","2,00"
1784,738,Sauvo,2018,"21,50","1,70","1,75"
1785,739,Savitaipale,2018,"21,50","1,75","1,85"
1786,740,Savonlinna,2018,"22,00","1,50","1,95"
1787,742,Savukoski,2018,"21,75","1,95","2,20"
1788,743,Seinäjoki,2018,"21,00","1,65","2,10"
1789,746,Sievi,2018,"21,75","1,75","2,10"
1790,747,Siikainen,2018,"22,00","1,85","2,00"
1791,748,Siikajoki,2018,"22,00","1,90","2,10"
1792,791,Siikalatva,2018,"22,00","1,75","2,10"
1793,749,Siilinjärvi,2018,"21,25","1,25","2,00"
1794,751,Simo,2018,"22,00","1,65","2,10"
1795,753,Sipoo,2018,"19,25","1,35","1,80"
1796,755,Siuntio,2018,"21,50","1,70","1,80"
1797,758,Sodankylä,2018,"20,00","1,40","2,20"
1798,759,Soini,2018,"21,75","1,85","2,10"
1799,761,Somero,2018,"20,00","1,65","2,15"
1800,762,Sonkajärvi,2018,"20,50","1,65","2,10"
1801,765,Sotkamo,2018,"21,25","1,65","1,95"
1802,766,Sottunga,2018,"18,00","2,00","1,75"
1803,768,Sulkava,2018,"21,50","1,95","1,95"
1804,771,Sund,2018,"19,50","2,00","1,75"
1805,777,Suomussalmi,2018,"20,50","1,50","1,95"
1806,778,Suonenjoki,2018,"21,75","1,65","2,00"
1807,781,Sysmä,2018,"19,00","1,75","1,95"
1808,783,Säkylä,2018,"21,50","1,60","1,75"
1809,831,Taipalsaari,2018,"20,50","1,60","1,85"
1810,832,Taivalkoski,2018,"20,50","1,65","2,10"
1811,833,Taivassalo,2018,"20,75","1,75","1,75"
1812,834,Tammela,2018,"20,25","1,70","2,15"
1813,837,Tampere,2018,"19,75","1,25","2,00"
1814,844,Tervo,2018,"20,75","1,95","2,00"
1815,845,Tervola,2018,"19,50","1,75","2,10"
1816,846,Teuva,2018,"22,50","1,75","2,10"
1817,848,Tohmajärvi,2018,"21,75","1,95","1,80"
1818,849,Toholampi,2018,"21,75","2,00","2,10"
1819,850,Toivakka,2018,"21,00","1,95","1,95"
1820,851,Tornio,2018,"21,00","1,50","2,10"
1821,853,Turku,2018,"19,50","1,25","1,75"
1822,857,Tuusniemi,2018,"22,00","1,50","2,00"
1823,858,Tuusula,2018,"19,50","1,45","1,80"
1824,859,Tyrnävä,2018,"21,00","1,90","2,10"
1825,886,Ulvila,2018,"21,00","1,70","2,00"
1826,887,Urjala,2018,"21,75","1,80","2,15"
1827,889,Utajärvi,2018,"20,50","1,95","2,10"
1828,890,Utsjoki,2018,"21,00","1,75","2,20"
1829,892,Uurainen,2018,"20,50","1,85","1,95"
1830,893,Uusikaarlepyy,2018,"21,25","1,90","2,10"
1831,895,Uusikaupunki,2018,"20,75","1,50","1,75"
1832,785,Vaala,2018,"21,50","1,85","1,95"
1833,905,Vaasa,2018,"20,00","1,40","2,10"
1834,908,Valkeakoski,2018,"19,75","1,65","2,00"
1835,092,Vantaa,2018,"19,00","1,00","1,80"
1836,915,Varkaus,2018,"21,00","1,45","1,95"
1837,918,Vehmaa,2018,"22,25","1,85","1,75"
1838,921,Vesanto,2018,"21,50","1,85","2,00"
1839,922,Vesilahti,2018,"21,50","1,75","2,00"
1840,924,Veteli,2018,"22,00","1,90","2,10"
1841,925,Vieremä,2018,"21,00","1,80","2,10"
1842,927,Vihti,2018,"20,50","1,50","1,80"
1843,931,Viitasaari,2018,"21,00","1,60","1,95"
1844,934,Vimpeli,2018,"22,25","1,75","2,10"
1845,935,Virolahti,2018,"20,00","1,60","1,95"
1846,936,Virrat,2018,"20,75","1,70","2,00"
1847,941,Vårdö,2018,"19,00","2,00","1,75"
1848,946,Vöyri,2018,"21,00","1,95","2,10"
1849,976,Ylitornio,2018,"20,00","1,50","2,20"
1850,977,Ylivieska,2018,"21,50","1,75","2,10"
1851,980,Ylöjärvi,2018,"20,50","1,70","2,00"
1852,981,Ypäjä,2018,"21,50","1,90","2,15"
1853,989,Ähtäri,2018,"22,00","1,80","2,10"
1854,992,Äänekoski,2018,"21,50","1,65","1,95"
1855,020,Akaa,2017,"21,25","1,70","2,00"
1856,005,Alajärvi,2017,"21,75","1,75","2,10"
1857,009,Alavieska,2017,"21,50","1,80","2,10"
1858,010,Alavus,2017,"21,25","1,75","2,10"
1859,016,Asikkala,2017,"20,75","1,75","1,90"
1860,018,Askola,2017,"20,75","1,75","1,80"
1861,019,Aura,2017,"21,75","1,60","1,75"
1862,035,Brändö,2017,"16,75","2,00","1,75"
1863,043,Eckerö,2017,"18,50","2,00","1,75"
1864,046,Enonkoski,2017,"21,00","1,50","1,95"
1865,047,Enontekiö,2017,"21,25","1,65","2,20"
1866,049,Espoo,2017,"18,00","1,00","1,80"
1867,050,Eura,2017,"20,50","1,50","1,75"
1868,051,Eurajoki,2017,"18,00","1,60","2,00"
1869,052,Evijärvi,2017,"21,50","1,75","2,10"
1870,060,Finström,2017,"19,00","1,95","1,75"
1871,061,Forssa,2017,"20,50","1,40","2,15"
1872,062,Föglö,2017,"17,25","2,00","1,75"
1873,065,Geta,2017,"17,50","1,95","1,75"
1874,069,Haapajärvi,2017,"22,00","1,75","2,10"
1875,071,Haapavesi,2017,"22,00","1,80","2,10"
1876,072,Hailuoto,2017,"20,00","1,75","2,10"
1877,074,Halsua,2017,"22,00","1,90","2,10"
1878,075,Hamina,2017,"21,00","1,60","1,95"
1879,076,Hammarland,2017,"17,25","1,80","1,75"
1880,077,Hankasalmi,2017,"22,00","1,95","2,00"
1881,078,Hanko,2017,"21,75","1,60","1,80"
1882,079,Harjavalta,2017,"20,75","1,75","1,75"
1883,081,Hartola,2017,"21,50","1,75","1,95"
1884,082,Hattula,2017,"20,50","1,25","2,15"
1885,086,Hausjärvi,2017,"21,50","1,75","1,90"
1886,111,Heinola,2017,"20,50","1,50","1,90"
1887,090,Heinävesi,2017,"20,75","1,80","1,95"
1888,091,Helsinki,2017,"18,50","1,00","1,80"
1889,097,Hirvensalmi,2017,"20,00","1,75","1,95"
1890,098,Hollola,2017,"21,00","1,75","1,90"
1891,102,Huittinen,2017,"20,75","1,50","1,75"
1892,103,Humppila,2017,"22,00","1,90","2,15"
1893,105,Hyrynsalmi,2017,"21,75","1,75","1,95"
1894,106,Hyvinkää,2017,"19,75","1,25","1,90"
1895,108,Hämeenkyrö,2017,"22,00","1,50","2,00"
1896,109,Hämeenlinna,2017,"20,75","1,30","2,15"
1897,139,Ii,2017,"21,25","1,50","2,10"
1898,140,Iisalmi,2017,"20,50","1,65","2,10"
1899,142,Iitti,2017,"20,25","1,65","1,90"
1900,143,Ikaalinen,2017,"21,25","1,85","2,00"
1901,145,Ilmajoki,2017,"20,25","1,75","2,10"
1902,146,Ilomantsi,2017,"20,75","1,60","2,00"
1903,153,Imatra,2017,"20,00","1,50","1,85"
1904,148,Inari,2017,"19,00","1,75","2,20"
1905,149,Inkoo,2017,"20,75","1,75","1,80"
1906,151,Isojoki,2017,"22,00","1,75","2,10"
1907,152,Isokyrö,2017,"21,50","1,75","2,10"
1908,165,Janakkala,2017,"21,00","1,45","2,15"
1909,167,Joensuu,2017,"20,50","1,45","1,80"
1910,169,Jokioinen,2017,"20,50","1,85","2,15"
1911,170,Jomala,2017,"16,50","1,50","1,75"
1912,171,Joroinen,2017,"20,75","1,70","1,95"
1913,172,Joutsa,2017,"21,00","1,90","1,95"
1914,176,Juuka,2017,"20,75","1,70","1,95"
1915,177,Juupajoki,2017,"21,00","1,75","2,00"
1916,178,Juva,2017,"19,75","1,50","1,95"
1917,179,Jyväskylä,2017,"20,00","1,45","1,95"
1918,181,Jämijärvi,2017,"22,50","1,85","2,00"
1919,182,Jämsä,2017,"21,00","1,50","2,00"
1920,186,Järvenpää,2017,"19,75","1,25","1,80"
1921,202,Kaarina,2017,"19,75","1,00","1,75"
1922,204,Kaavi,2017,"21,25","1,50","2,00"
1923,205,Kajaani,2017,"21,00","1,65","1,95"
1924,208,Kalajoki,2017,"20,00","1,60","2,10"
1925,211,Kangasala,2017,"21,00","1,40","2,00"
1926,213,Kangasniemi,2017,"20,75","1,70","1,95"
1927,214,Kankaanpää,2017,"21,50","1,70","2,00"
1928,216,Kannonkoski,2017,"21,00","1,75","1,95"
1929,217,Kannus,2017,"20,50","1,60","2,10"
1930,218,Karijoki,2017,"22,00","2,00","2,10"
1931,224,Karkkila,2017,"20,75","1,50","1,80"
1932,226,Karstula,2017,"20,00","1,75","1,95"
1933,230,Karvia,2017,"19,75","1,85","2,00"
1934,231,Kaskinen,2017,"22,00","1,85","2,10"
1935,232,Kauhajoki,2017,"22,00","1,90","2,10"
1936,233,Kauhava,2017,"21,75","1,75","2,10"
1937,235,Kauniainen,2017,"17,00","1,00","1,80"
1938,236,Kaustinen,2017,"21,50","1,70","2,10"
1939,239,Keitele,2017,"20,50","1,75","2,00"
1940,240,Kemi,2017,"21,25","1,40","2,10"
1941,320,Kemijärvi,2017,"21,00","1,75","2,20"
1942,241,Keminmaa,2017,"21,25","1,40","2,10"
1943,322,Kemiönsaari,2017,"19,75","2,00","1,75"
1944,244,Kempele,2017,"20,50","1,45","2,10"
1945,245,Kerava,2017,"19,25","1,25","1,80"
1946,249,Keuruu,2017,"20,50","1,70","1,95"
1947,250,Kihniö,2017,"21,50","2,00","2,00"
1948,256,Kinnula,2017,"20,50","1,85","1,95"
1949,257,Kirkkonummi,2017,"19,50","1,25","1,80"
1950,260,Kitee,2017,"21,50","1,70","1,80"
1951,261,Kittilä,2017,"20,25","1,50","2,20"
1952,263,Kiuruvesi,2017,"20,75","1,50","2,10"
1953,265,Kivijärvi,2017,"21,00","1,75","1,95"
1954,271,Kokemäki,2017,"21,75","1,75","1,75"
1955,272,Kokkola,2017,"21,75","1,70","2,10"
1956,273,Kolari,2017,"20,00","1,50","2,20"
1957,275,Konnevesi,2017,"21,50","1,90","2,00"
1958,276,Kontiolahti,2017,"20,50","1,50","1,80"
1959,280,Korsnäs,2017,"21,00","1,85","2,10"
1960,284,Koski Tl,2017,"19,50","1,85","1,75"
1961,285,Kotka,2017,"21,50","1,50","1,85"
1962,286,Kouvola,2017,"20,75","1,60","1,95"
1963,287,Kristiinankaupunki,2017,"21,50","2,00","2,10"
1964,288,Kruunupyy,2017,"21,25","2,00","2,10"
1965,290,Kuhmo,2017,"21,50","1,75","1,95"
1966,291,Kuhmoinen,2017,"20,75","1,75","2,00"
1967,295,Kumlinge,2017,"19,00","2,00","1,75"
1968,297,Kuopio,2017,"20,50","1,50","2,00"
1969,300,Kuortane,2017,"21,00","1,85","2,10"
1970,301,Kurikka,2017,"21,00","1,75","2,10"
1971,304,Kustavi,2017,"19,00","1,85","1,75"
1972,305,Kuusamo,2017,"20,00","1,60","2,10"
1973,312,Kyyjärvi,2017,"21,00","2,00","1,95"
1974,316,Kärkölä,2017,"21,75","1,75","1,90"
1975,317,Kärsämäki,2017,"21,50","1,80","2,10"
1976,318,Kökar,2017,"19,75","2,00","1,75"
1977,398,Lahti,2017,"20,25","1,50","1,90"
1978,399,Laihia,2017,"21,75","1,50","2,10"
1979,400,Laitila,2017,"20,75","1,60","1,75"
1980,407,Lapinjärvi,2017,"20,50","1,65","1,85"
1981,402,Lapinlahti,2017,"20,25","1,65","2,10"
1982,403,Lappajärvi,2017,"21,00","1,75","2,10"
1983,405,Lappeenranta,2017,"21,00","1,35","1,85"
1984,408,Lapua,2017,"21,00","1,75","2,10"
1985,410,Laukaa,2017,"21,50","1,65","1,95"
1986,416,Lemi,2017,"21,00","1,75","1,85"
1987,417,Lemland,2017,"16,75","1,70","1,75"
1988,418,Lempäälä,2017,"20,50","1,45","2,00"
1989,420,Leppävirta,2017,"20,00","1,65","1,95"
1990,421,Lestijärvi,2017,"21,00","1,90","2,10"
1991,422,Lieksa,2017,"21,00","1,50","1,80"
1992,423,Lieto,2017,"19,50","1,35","1,75"
1993,425,Liminka,2017,"21,00","1,75","2,10"
1994,426,Liperi,2017,"21,50","1,60","1,75"
1995,444,Lohja,2017,"20,50","1,50","1,80"
1996,430,Loimaa,2017,"20,50","1,60","1,75"
1997,433,Loppi,2017,"21,50","1,75","2,15"
1998,434,Loviisa,2017,"19,75","1,65","1,85"
1999,435,Luhanka,2017,"18,50","1,90","1,95"
2000,436,Lumijoki,2017,"20,75","1,95","2,10"
2001,438,Lumparland,2017,"19,50","1,70","1,75"
2002,440,Luoto,2017,"19,50","1,90","2,10"
2003,441,Luumäki,2017,"19,75","1,70","1,95"
2004,475,Maalahti,2017,"21,50","1,90","2,10"
2005,478,Maarianhamina,2017,"17,75","1,45","1,75"
2006,480,Marttila,2017,"20,25","1,95","1,75"
2007,481,Masku,2017,"20,75","1,60","1,75"
2008,483,Merijärvi,2017,"21,50","1,75","2,10"
2009,484,Merikarvia,2017,"19,50","1,75","2,00"
2010,489,Miehikkälä,2017,"20,00","1,60","1,95"
2011,491,Mikkeli,2017,"20,50","1,50","1,95"
2012,494,Muhos,2017,"20,50","1,60","2,10"
2013,495,Multia,2017,"21,75","1,95","1,95"
2014,498,Muonio,2017,"21,50","1,65","2,20"
2015,499,Mustasaari,2017,"20,75","1,85","2,10"
2016,500,Muurame,2017,"19,50","1,55","1,95"
2017,503,Mynämäki,2017,"21,00","1,75","1,75"
2018,504,Myrskylä,2017,"21,50","1,85","1,85"
2019,505,Mäntsälä,2017,"20,50","1,25","1,90"
2020,508,Mänttä-Vilppula,2017,"22,00","1,80","2,00"
2021,507,Mäntyharju,2017,"19,75","1,70","1,95"
2022,529,Naantali,2017,"19,00","1,35","1,75"
2023,531,Nakkila,2017,"21,25","1,75","2,00"
2024,535,Nivala,2017,"21,50","1,75","2,10"
2025,536,Nokia,2017,"20,00","1,50","2,00"
2026,538,Nousiainen,2017,"21,00","1,55","1,75"
2027,541,Nurmes,2017,"20,50","1,65","1,95"
2028,543,Nurmijärvi,2017,"19,50","1,45","1,80"
2029,545,Närpiö,2017,"21,00","1,50","2,10"
2030,560,Orimattila,2017,"20,75","1,80","1,90"
2031,561,Oripää,2017,"19,50","1,75","1,75"
2032,562,Orivesi,2017,"22,00","1,75","2,00"
2033,563,Oulainen,2017,"21,50","1,75","2,10"
2034,564,Oulu,2017,"20,00","1,30","2,10"
2035,309,Outokumpu,2017,"21,75","1,65","1,75"
2036,576,Padasjoki,2017,"21,00","1,75","1,90"
2037,577,Paimio,2017,"20,75","1,50","1,75"
2038,578,Paltamo,2017,"22,00","1,75","1,95"
2039,445,Parainen,2017,"19,75","1,50","1,75"
2040,580,Parikkala,2017,"19,50","1,75","1,85"
2041,581,Parkano,2017,"21,00","1,75","2,00"
2042,599,Pedersören kunta,2017,"20,50","1,80","2,10"
2043,583,Pelkosenniemi,2017,"20,25","1,60","2,20"
2044,854,Pello,2017,"21,50","1,90","2,10"
2045,584,Perho,2017,"21,00","1,70","1,95"
2046,588,Pertunmaa,2017,"21,25","1,90","1,95"
2047,592,Petäjävesi,2017,"22,00","1,50","1,95"
2048,593,Pieksämäki,2017,"20,75","1,65","2,00"
2049,595,Pielavesi,2017,"21,25","1,80","2,10"
2050,598,Pietarsaari,2017,"21,00","1,85","1,95"
2051,601,Pihtipudas,2017,"20,00","1,40","2,00"
2052,604,Pirkkala,2017,"20,25","1,65","1,75"
2053,607,Polvijärvi,2017,"20,50","1,90","2,00"
2054,608,Pomarkku,2017,"19,75","1,50","2,00"
2055,609,Pori,2017,"20,50","1,75","1,80"
2056,611,Pornainen,2017,"19,75","1,45","1,80"
2057,638,Porvoo,2017,"21,75","1,75","2,20"
2058,614,Posio,2017,"20,50","1,50","2,10"
2059,615,Pudasjärvi,2017,"22,00","1,85","1,80"
2060,616,Pukkila,2017,"21,50","1,65","1,75"
2061,619,Punkalaidun,2017,"21,50","1,75","1,95"
2062,620,Puolanka,2017,"20,00","1,95","1,95"
2063,623,Puumala,2017,"20,25","1,70","1,85"
2064,624,Pyhtää,2017,"20,25","1,75","2,10"
2065,625,Pyhäjoki,2017,"20,75","1,75","2,10"
2066,626,Pyhäjärvi,2017,"19,75","1,75","2,10"
2067,630,Pyhäntä,2017,"21,75","1,75","1,75"
2068,631,Pyhäranta,2017,"21,00","1,80","2,00"
2069,635,Pälkäne,2017,"21,25","1,75","1,75"
